TestID,ScheduledTime,TestTime
T1164,09.48,1.43
T1165,09.48,1.41
T1166,09.48,1.43
T1167,09.49,1.12
T1168,09.49,1.12
T1169,09.49,1.10
T1170,09.50,1.10
T1171,09.51,1.12
T1172,09.51,1.19
T1173,09.51,1.30
T1174,09.51,1.07
T1175,09.52,1.58
T1176,09.52,1.34
T1177,09.52,1.11
T1178,09.53,1.26
T1179,09.53,1.27
T1180,09.53,1.14
T1181,09.54,2.21
T1182,09.54,1.44
T1183,09.55,1.22
T1184,09.55,1.50
T1185,09.56,1.16
T1186,09.57,1.42
T1187,09.57,1.28
T1188,09.57,1.25
T1189,09.57,2.44
T1190,09.57,1.48
T1191,09.57,1.24
T1192,09.58,1.27
T1193,09.58,2.12
T1194,09.58,1.25
T1195,09.58,1.18
T1196,09.59,1.53
T1197,09.59,2.47
T1198,10.00,1.39
T1199,10.00,1.16
T1200,10.00,1.32
T1201,10.00,1.23
T1202,10.01,1.49
T1203,10.01,1.31
T1204,10.02,2.29
T1205,10.02,1.53
T1206,10.02,1.09
T1207,10.02,1.50
T1208,10.03,1.27
T1209,10.04,1.48
T1210,10.04,1.09
T1211,10.04,1.07
T1212,10.05,2.03
T1213,10.06,1.21
T1214,10.06,1.19
T1215,10.07,2.04
T1216,10.07,1.32
T1217,10.07,1.23
T1218,10.08,1.25
T1219,10.08,1.55
T1220,10.08,2.23
T1221,10.09,1.06
T1222,10.09,2.46
T1223,10.10,1.42
T1224,10.11,1.03
T1225,10.12,2.07
T1226,10.12,1.09
T1227,10.12,2.46
T1228,10.12,1.55
T1229,10.12,1.27
T1230,10.13,1.02
T1231,10.13,1.24
T1232,10.13,2.31
T1233,10.14,1.34
T1234,10.14,2.07
T1235,10.15,1.20
T1236,10.15,1.02
T1237,10.15,1.04
T1238,10.15,2.23
T1239,10.15,1.01
T1240,10.15,1.43
T1241,10.16,2.13
T1242,10.17,1.27
T1243,10.17,1.38
T1244,10.18,1.48
T1245,10.18,1.11
T1246,10.18,1.03
T1247,10.18,2.17
T1248,10.19,2.34
T1249,10.19,1.05
T1250,10.19,1.58
T1251,10.20,1.39
T1252,10.20,1.09
T1253,10.20,1.47
T1254,10.21,2.21
T1255,10.22,2.57
T1256,10.22,1.30
T1257,10.22,1.17
T1258,10.22,1.40
T1259,10.22,2.28
T1260,10.22,1.55
T1261,10.23,1.01
T1262,10.23,1.36
T1263,10.24,1.13
T1264,10.24,2.13
T1265,10.24,1.48
T1266,10.25,2.57
T1267,10.25,1.02
T1268,10.25,1.21
T1269,10.26,1.22
T1270,10.26,1.33
T1271,10.26,2.53
T1272,10.26,1.44
T1273,10.26,1.05
T1274,10.26,1.46
T1275,10.27,1.05
T1276,10.27,1.01
T1277,10.27,1.03
T1278,10.28,1.47
T1279,10.28,1.30
T1280,10.28,1.29
T1281,10.28,2.11
T1282,10.28,1.19
T1283,10.29,1.48
T1284,10.29,2.23
T1285,10.29,1.53
T1286,10.30,1.21
T1287,10.30,1.17
T1288,10.30,2.24
T1289,10.30,1.17
T1290,10.31,1.04
T1291,10.32,1.38
T1292,10.32,1.37
T1293,10.32,1.21
T1294,10.32,1.57
T1295,10.32,1.40
T1296,10.33,1.28
T1297,10.33,2.52
T1298,10.33,2.18
T1299,10.33,1.58
T1300,10.33,1.00
T1301,10.33,2.44
T1302,10.33,2.10
T1303,10.33,2.12
T1304,10.34,1.06
T1305,10.34,1.57
T1306,10.34,2.48
T1307,10.34,1.26
T1308,10.35,1.39
T1309,10.35,1.34
T1310,10.36,1.47
T1311,10.36,1.47
T1312,10.36,1.29
T1313,10.36,1.30
T1314,10.36,1.02
T1315,10.36,2.46
T1316,10.37,2.48
T1317,10.37,1.15
T1318,10.37,1.56
T1319,10.37,1.55
T1320,10.37,1.41
T1321,10.38,1.47
T1322,10.38,1.40
T1323,10.38,1.01
T1324,10.38,1.08
T1325,10.38,1.20
T1326,10.39,1.23
T1327,10.39,1.44
T1328,10.39,1.42
T1329,10.39,1.21
T1330,10.40,1.05
T1331,10.40,1.51
T1332,10.40,2.46
T1333,10.41,1.03
T1334,10.42,1.12
T1335,10.42,1.54
T1336,10.42,1.13
T1337,10.42,2.37
T1338,10.42,1.27
T1339,10.43,2.05
T1340,10.44,1.14
T1341,10.44,2.10
T1342,10.44,1.28
T1343,10.45,1.22
T1344,10.45,1.35
T1345,10.46,1.40
T1346,10.47,1.16
T1347,10.47,1.06
T1348,10.47,1.32
T1349,10.47,1.19
T1350,10.47,1.13
T1351,10.47,2.34
T1352,10.48,1.56
T1353,10.48,1.14
T1354,10.49,1.21
T1355,10.49,1.16
T1356,10.50,2.25
T1357,10.51,2.51
T1358,10.51,1.22
T1359,10.51,1.28
T1360,10.52,1.57
T1361,10.52,2.05
T1362,10.52,1.09
T1363,10.52,1.41
T1364,10.53,1.13
T1365,10.53,1.46
T1366,10.53,2.25
T1367,10.53,1.07
T1368,10.54,1.18
T1369,10.54,1.21
T1370,10.54,1.32
T1371,10.54,1.25
T1372,10.54,2.19
T1373,10.54,2.11
T1374,10.54,1.30
T1375,10.55,1.15
T1376,10.56,1.41
T1377,10.56,1.54
T1378,10.56,1.32
T1379,10.57,1.43
T1380,10.58,1.06
T1381,10.58,1.43
T1382,10.58,2.17
T1383,10.58,1.16
T1384,10.59,1.14
T1385,10.59,2.27
T1386,10.59,1.43
T1387,11.00,2.49
T1388,11.00,1.47
T1389,11.00,1.17
T1390,11.00,1.23
T1391,11.00,1.09
T1392,11.01,1.37
T1393,11.02,1.46
T1394,11.02,1.31
T1395,11.03,2.31
T1396,11.04,1.22
T1397,11.04,2.12
T1398,11.04,2.47
T1399,11.04,1.03
T1400,11.04,1.15
T1401,11.04,1.06
T1402,11.04,1.52
T1403,11.04,1.10
T1404,11.05,2.29
T1405,11.06,1.02
T1406,11.06,1.13
T1407,11.06,1.46
T1408,11.07,1.07
T1409,11.07,1.35
T1410,11.07,1.02
T1411,11.07,1.09
T1412,11.08,1.03
T1413,11.08,1.51
T1414,11.08,1.34
T1415,11.08,1.43
T1416,11.08,1.55
T1417,11.09,2.29
T1418,11.10,1.39
T1419,11.10,2.06
T1420,11.10,2.45
T1421,11.10,1.12
T1422,11.10,1.58
T1423,11.11,1.17
T1424,11.12,1.35
T1425,11.12,2.42
T1426,11.12,1.20
T1427,11.12,1.01
T1428,11.12,1.01
T1429,11.12,1.40
T1430,11.12,1.56
T1431,11.12,1.41
T1432,11.13,1.13
T1433,11.13,1.10
T1434,11.13,2.52
T1435,11.13,1.03
T1436,11.13,1.33
T1437,11.13,1.14
T1438,11.14,2.16
T1439,11.14,1.26
T1440,11.14,2.15
T1441,11.14,2.02
T1442,11.15,2.42
T1443,11.15,2.36
T1444,11.16,1.45
T1445,11.16,1.35
T1446,11.16,1.33
T1447,11.16,1.36
T1448,11.16,2.19
T1449,11.17,2.20
T1450,11.17,1.17
T1451,11.17,1.33
T1452,11.17,1.09
T1453,11.18,1.13
T1454,11.19,1.46
T1455,11.19,1.11
T1456,11.19,1.31
T1457,11.19,1.13
T1458,11.20,2.26
T1459,11.20,1.44
T1460,11.20,2.21
T1461,11.20,1.05
T1462,11.21,1.54
T1463,11.21,1.05
T1464,11.21,2.59
T1465,11.21,1.41
T1466,11.22,2.17
T1467,11.22,1.13
T1468,11.23,1.20
T1469,11.23,1.30
T1470,11.23,1.35
T1471,11.23,1.31
T1472,11.24,1.38
T1473,11.25,1.47
T1474,11.25,1.12
T1475,11.25,1.07
T1476,11.25,1.44
T1477,11.26,1.59
T1478,11.26,2.21
T1479,11.26,2.38
T1480,11.27,1.27
T1481,11.27,1.54
T1482,11.27,1.05
T1483,11.27,1.21
T1484,11.27,1.37
T1485,11.27,1.04
T1486,11.28,2.33
T1487,11.28,1.46
T1488,11.28,2.02
T1489,11.29,1.33
T1490,11.29,1.13
T1491,11.29,1.03
T1492,11.29,1.16
T1493,11.30,1.56
T1494,11.30,1.52
T1495,11.30,2.48
T1496,11.30,1.24
T1497,11.31,1.45
T1498,11.31,2.55
T1499,11.31,2.09
T1500,11.32,1.58
T1501,11.33,2.25
T1502,11.33,1.28
T1503,11.34,1.54
T1504,11.34,1.55
T1505,11.35,1.42
T1506,11.35,1.26
T1507,11.35,1.36
T1508,11.35,1.24
T1509,11.35,1.55
T1510,11.36,1.56
T1511,11.36,1.16
T1512,11.36,1.53
T1513,11.36,1.12
T1514,11.36,1.15
T1515,11.36,1.29
T1516,11.37,1.30
T1517,11.37,2.12
T1518,11.38,1.13
T1519,11.38,1.36
T1520,11.38,1.26
T1521,11.38,1.11
T1522,11.38,1.44
T1523,11.39,2.55
T1524,11.39,1.24
T1525,11.39,1.04
T1526,11.40,1.57
T1527,11.40,1.29
T1528,11.40,2.48
T1529,11.40,1.03
T1530,11.41,2.31
T1531,11.41,1.49
T1532,11.42,1.26
T1533,11.42,1.47
T1534,11.42,1.45
T1535,11.42,1.30
T1536,11.43,1.36
T1537,11.43,1.09
T1538,11.43,1.02
T1539,11.43,2.08
T1540,11.43,1.06
T1541,11.43,1.59
T1542,11.43,1.19
T1543,11.44,1.21
T1544,11.44,1.29
T1545,11.45,1.45
T1546,11.45,1.58
T1547,11.45,1.59
T1548,11.45,1.40
T1549,11.45,2.01
T1550,11.45,1.41
T1551,11.45,2.12
T1552,11.45,1.22
T1553,11.46,1.07
T1554,11.46,1.20
T1555,11.47,1.58
T1556,11.47,2.47
T1557,11.47,1.16
T1558,11.48,2.34
T1559,11.48,1.43
T1560,11.49,1.31
T1561,11.49,1.12
T1562,11.50,1.11
T1563,11.50,2.10
T1564,11.50,1.09
T1565,11.50,1.07
T1566,11.50,2.49
T1567,11.50,1.16
T1568,11.50,1.11
T1569,11.51,2.34
T1570,11.51,1.44
T1571,11.52,1.51
T1572,11.52,1.42
T1573,11.53,1.34
T1574,11.53,1.17
T1575,11.53,2.49
T1576,11.54,1.21
T1577,11.54,1.20
T1578,11.54,1.30
T1579,11.54,2.49
T1580,11.54,1.21
T1581,11.55,1.18
T1582,11.55,1.42
T1583,11.55,1.01
T1584,11.55,1.15
T1585,11.56,1.39
T1586,11.56,1.56
T1587,11.56,1.24
T1588,11.56,1.29
T1589,11.56,2.51
T1590,11.57,1.10
T1591,11.57,1.18
T1592,11.57,2.18
T1593,11.57,1.07
T1594,11.57,1.12
T1595,11.57,1.09
T1596,11.58,1.22
T1597,11.58,1.18
T1598,11.59,1.42
T1599,12.00,2.10
T1600,12.00,1.47
T1601,12.00,1.09
T1602,12.00,1.31
T1603,12.00,2.21
T1604,12.00,2.42
T1605,12.00,2.47
T1606,12.01,1.09
T1607,12.01,2.00
T1608,12.02,1.27
T1609,12.02,1.26
T1610,12.03,2.45
T1611,12.04,1.49
T1612,12.05,1.28
T1613,12.05,1.34
T1614,12.05,1.25
T1615,12.05,1.46
T1616,12.05,1.27
T1617,12.05,1.22
T1618,12.06,1.07
T1619,12.06,1.56
T1620,12.06,2.40
T1621,12.07,1.25
T1622,12.07,1.41
T1623,12.07,1.49
T1624,12.08,1.12
T1625,12.08,1.09
T1626,12.09,1.37
T1627,12.09,2.44
T1628,12.09,1.52
T1629,12.09,1.47
T1630,12.09,2.45
T1631,12.10,1.12
T1632,12.10,1.29
T1633,12.10,1.18
T1634,12.10,1.11
T1635,12.10,1.04
T1636,12.11,2.30
T1637,12.11,1.56
T1638,12.11,1.57
T1639,12.11,1.20
T1640,12.11,1.03
T1641,12.12,2.51
T1642,12.12,1.05
T1643,12.12,1.22
T1644,12.12,1.08
T1645,12.12,1.16
T1646,12.12,1.43
T1647,12.12,1.58
T1648,12.12,1.54
T1649,12.13,1.37
T1650,12.13,1.17
T1651,12.13,1.46
T1652,12.13,1.01
T1653,12.14,2.37
T1654,12.14,1.06
T1655,12.14,1.37
T1656,12.14,1.10
T1657,12.14,1.36
T1658,12.15,1.14
T1659,12.15,2.42
T1660,12.15,2.05
T1661,12.15,1.32
T1662,12.16,2.22
T1663,12.16,1.02
T1664,12.16,1.38
T1665,12.16,1.22
T1666,12.17,1.27
T1667,12.17,1.33
T1668,12.17,1.50
T1669,12.17,2.39
T1670,12.17,1.15
T1671,12.17,1.19
T1672,12.18,1.10
T1673,12.18,1.38
T1674,12.18,1.33
T1675,12.19,2.41
T1676,12.19,1.36
T1677,12.19,1.20
T1678,12.19,1.14
T1679,12.20,1.55
T1680,12.20,1.27
T1681,12.20,2.28
T1682,12.21,1.46
T1683,12.21,1.37
T1684,12.22,2.06
T1685,12.22,1.44
T1686,12.23,1.50
T1687,12.23,1.23
T1688,12.23,1.08
T1689,12.23,1.20
T1690,12.23,1.04
T1691,12.23,1.26
T1692,12.24,1.38
T1693,12.24,1.19
T1694,12.24,1.53
T1695,12.25,1.05
T1696,12.26,1.41
T1697,12.26,1.59
T1698,12.26,1.02
T1699,12.27,1.46
T1700,12.28,1.50
T1701,12.28,1.58
T1702,12.29,1.01
T1703,12.29,1.18
T1704,12.30,2.42
T1705,12.30,1.14
T1706,12.30,1.26
T1707,12.31,1.42
T1708,12.31,1.28
T1709,12.31,1.40
T1710,12.32,1.58
T1711,12.32,1.22
T1712,12.32,1.25
T1713,12.33,1.31
T1714,12.34,2.12
T1715,12.34,2.08
T1716,12.34,1.04
T1717,12.34,2.37
T1718,12.35,1.16
T1719,12.35,2.21
T1720,12.36,2.17
T1721,12.36,1.45
T1722,12.37,1.28
T1723,12.37,1.58
T1724,12.37,1.43
T1725,12.38,2.12
T1726,12.38,1.47
T1727,12.38,1.36
T1728,12.38,1.26
T1729,12.38,1.12
T1730,12.38,2.55
T1731,12.38,1.07
T1732,12.38,2.27
T1733,12.39,1.03
T1734,12.39,1.31
T1735,12.39,1.34
T1736,12.39,1.13
T1737,12.39,1.23
T1738,12.40,1.55
T1739,12.40,1.37
T1740,12.40,1.33
T1741,12.40,1.27
T1742,12.41,1.12
T1743,12.41,1.11
T1744,12.41,1.00
T1745,12.41,1.07
T1746,12.42,1.16
T1747,12.42,1.31
T1748,12.42,1.49
T1749,12.43,1.31
T1750,12.43,1.56
T1751,12.43,1.51
T1752,12.43,2.29
T1753,12.44,2.24
T1754,12.44,1.54
T1755,12.44,1.52
T1756,12.45,1.31
T1757,12.45,1.32
T1758,12.45,2.17
T1759,12.45,2.42
T1760,12.45,1.07
T1761,12.45,1.29
T1762,12.45,1.30
T1763,12.46,1.39
T1764,12.46,1.02
T1765,12.46,1.26
T1766,12.46,1.13
T1767,12.46,1.41
T1768,12.47,1.18
T1769,12.47,1.58
T1770,12.48,1.17
T1771,12.48,1.28
T1772,12.48,1.53
T1773,12.49,1.24
T1774,12.49,1.05
T1775,12.49,1.00
T1776,12.49,1.19
T1777,12.49,1.50
T1778,12.50,2.26
T1779,12.50,1.07
T1780,12.51,1.09
T1781,12.51,2.44
T1782,12.51,1.52
T1783,12.52,2.29
T1784,12.52,2.45
T1785,12.52,1.27
T1786,12.52,2.02
T1787,12.53,1.40
T1788,12.53,1.57
T1789,12.53,2.39
T1790,12.53,1.01
T1791,12.54,1.40
T1792,12.54,1.24
T1793,12.54,1.12
T1794,12.54,1.26
T1795,12.54,1.54
T1796,12.54,2.13
T1797,12.55,2.38
T1798,12.55,2.59
T1799,12.55,1.18
T1800,12.55,2.40
T1801,12.55,1.32
T1802,12.55,1.21
T1803,12.55,1.23
T1804,12.56,1.04
T1805,12.57,1.44
T1806,12.58,1.33
T1807,12.59,1.12
T1808,12.59,1.22
T1809,12.59,1.29
T1810,13.00,1.16
T1811,13.00,1.11
T1812,13.00,1.35
T1813,13.00,2.32
T1814,13.00,1.09
T1815,13.00,2.03
T1816,13.00,2.57
T1817,13.00,2.12
T1818,13.01,1.44
T1819,13.01,1.35
T1820,13.02,1.16
T1821,13.02,2.18
T1822,13.02,1.51
T1823,13.02,1.54
T1824,13.03,2.09
T1825,13.03,1.11
T1826,13.04,1.20
T1827,13.04,1.42
T1828,13.04,1.44
T1829,13.05,1.18
T1830,13.05,1.12
T1831,13.05,2.34
T1832,13.06,1.07
T1833,13.06,1.03
T1834,13.06,1.27
T1835,13.06,1.28
T1836,13.06,1.11
T1837,13.06,1.20
T1838,13.06,1.03
T1839,13.06,1.53
T1840,13.06,1.23
T1841,13.07,1.14
T1842,13.07,1.55
T1843,13.07,2.08
T1844,13.07,2.14
T1845,13.07,1.40
T1846,13.07,1.23
T1847,13.07,1.46
T1848,13.08,1.25
T1849,13.08,2.26
T1850,13.08,1.30
T1851,13.09,2.30
T1852,13.09,1.21
T1853,13.09,1.49
T1854,13.09,1.23
T1855,13.09,1.28
T1856,13.09,2.24
T1857,13.10,1.12
T1858,13.10,1.54
T1859,13.11,1.47
T1860,13.11,1.04
T1861,13.12,1.32
T1862,13.13,1.52
T1863,13.13,1.25
T1864,13.13,2.37
T1865,13.13,1.18
T1866,13.13,1.37
T1867,13.14,1.24
T1868,13.15,1.10
T1869,13.15,1.58
T1870,13.15,1.23
T1871,13.15,1.57
T1872,13.15,1.43
T1873,13.15,1.14
T1874,13.15,1.16
T1875,13.15,1.37
T1876,13.16,1.25
T1877,13.16,2.30
T1878,13.16,1.35
T1879,13.16,2.58
T1880,13.16,1.07
T1881,13.16,1.33
T1882,13.17,1.08
T1883,13.17,1.20
T1884,13.17,1.16
T1885,13.17,2.49
T1886,13.17,1.04
T1887,13.17,1.15
T1888,13.17,1.30
T1889,13.17,1.03
T1890,13.18,1.50
T1891,13.19,1.48
T1892,13.19,2.18
T1893,13.19,1.45
T1894,13.19,1.15
T1895,13.20,2.37
T1896,13.20,1.53
T1897,13.21,2.06
T1898,13.21,1.52
T1899,13.21,1.18
T1900,13.21,1.38
T1901,13.21,2.18
T1902,13.22,1.10
T1903,13.22,2.47
T1904,13.22,1.15
T1905,13.23,1.56
T1906,13.23,1.00
T1907,13.23,1.46
T1908,13.23,1.47
T1909,13.23,2.19
T1910,13.23,1.16
T1911,13.24,1.53
T1912,13.24,1.28
T1913,13.24,2.38
T1914,13.24,1.40
T1915,13.24,1.04
T1916,13.24,1.42
T1917,13.25,1.55
T1918,13.26,1.42
T1919,13.26,1.57
T1920,13.26,1.29
T1921,13.26,1.12
T1922,13.26,1.17
T1923,13.26,1.00
T1924,13.27,1.22
T1925,13.27,1.00
T1926,13.27,1.46
T1927,13.28,1.23
T1928,13.28,2.38
T1929,13.28,1.20
T1930,13.28,1.34
T1931,13.28,1.15
T1932,13.29,1.37
T1933,13.29,1.19
T1934,13.29,1.21
T1935,13.29,2.46
T1936,13.30,1.33
T1937,13.30,1.26
T1938,13.30,1.00
T1939,13.30,1.45
T1940,13.30,1.12
T1941,13.30,1.04
T1942,13.30,2.27
T1943,13.31,1.05
T1944,13.31,1.39
T1945,13.31,1.58
T1946,13.32,1.40
T1947,13.32,1.04
T1948,13.32,1.13
T1949,13.32,2.01
T1950,13.32,1.05
T1951,13.33,1.14
T1952,13.33,1.14
T1953,13.33,1.46
T1954,13.33,2.59
T1955,13.34,2.45
T1956,13.34,1.23
T1957,13.34,2.40
T1958,13.34,1.18
T1959,13.34,1.05
T1960,13.35,1.53
T1961,13.35,2.08
T1962,13.35,2.16
T1963,13.35,1.53
T1964,13.35,1.48
T1965,13.36,1.21
T1966,13.36,1.09
T1967,13.36,2.24
T1968,13.37,1.05
T1969,13.37,1.37
T1970,13.38,2.03
T1971,13.39,1.52
T1972,13.39,1.46
T1973,13.39,1.07
T1974,13.40,1.18
T1975,13.41,1.22
T1976,13.41,2.58
T1977,13.42,1.23
T1978,13.42,1.06
T1979,13.42,2.24
T1980,13.42,1.25
T1981,13.43,1.25
T1982,13.43,1.37
T1983,13.43,1.33
T1984,13.43,2.55
T1985,13.43,2.30
T1986,13.44,1.21
T1987,13.44,2.11
T1988,13.44,1.06
T1989,13.45,2.02
T1990,13.45,1.06
T1991,13.46,2.14
T1992,13.46,2.31
T1993,13.47,1.29
T1994,13.47,1.22
T1995,13.47,2.08
T1996,13.47,1.56
T1997,13.47,1.15
T1998,13.48,2.01
T1999,13.48,1.38
T2000,13.48,1.25
T2001,13.49,1.34
T2002,13.49,1.29
T2003,13.49,2.23
T2004,13.49,1.40
T2005,13.49,2.15
T2006,13.49,2.30
T2007,13.50,1.29
T2008,13.50,1.34
T2009,13.50,1.28
T2010,13.50,1.27
T2011,13.50,2.27
T2012,13.50,2.39
T2013,13.51,2.58
T2014,13.51,1.57
T2015,13.51,1.03
T2016,13.51,2.50
T2017,13.52,1.57
T2018,13.52,1.03
T2019,13.53,1.31
T2020,13.53,1.30
T2021,13.54,2.39
T2022,13.54,1.24
T2023,13.54,1.20
T2024,13.54,1.21
T2025,13.55,1.14
T2026,13.55,1.09
T2027,13.55,2.52
T2028,13.56,1.18
T2029,13.56,1.48
T2030,13.56,1.13
T2031,13.56,1.39
T2032,13.57,1.00
T2033,13.57,2.25
T2034,13.57,2.34
T2035,13.57,1.38
T2036,13.58,1.19
T2037,13.58,1.51
T2038,13.58,1.36
T2039,13.58,1.12
T2040,13.58,1.19
T2041,13.58,1.48
T2042,13.58,1.33
T2043,13.58,1.26
T2044,13.59,2.36
T2045,13.59,1.12
T2046,13.59,1.58
T2047,13.59,1.46
T2048,14.00,1.24
T2049,14.00,1.59
T2050,14.00,1.50
T2051,14.00,2.09
T2052,14.00,1.44
T2053,14.00,1.00
T2054,14.01,1.16
T2055,14.01,1.20
T2056,14.02,2.57
T2057,14.02,1.13
T2058,14.02,2.48
T2059,14.02,1.36
T2060,14.02,1.18
T2061,14.03,1.20
T2062,14.03,2.06
T2063,14.03,1.09
T2064,14.04,1.43
T2065,14.04,1.15
T2066,14.04,2.51
T2067,14.05,2.54
T2068,14.05,1.12
T2069,14.05,1.45
T2070,14.05,1.49
T2071,14.06,1.17
T2072,14.06,2.00
T2073,14.06,1.46
T2074,14.07,1.32
T2075,14.07,1.01
T2076,14.07,1.57
T2077,14.08,1.25
T2078,14.08,1.25
T2079,14.08,1.22
T2080,14.08,1.23
T2081,14.09,1.45
T2082,14.09,1.35
T2083,14.09,1.47
T2084,14.09,1.56
T2085,14.09,1.14
T2086,14.10,1.15
T2087,14.10,1.53
T2088,14.10,2.03
T2089,14.10,2.08
T2090,14.10,2.42
T2091,14.11,1.13
T2092,14.11,2.55
T2093,14.11,1.12
T2094,14.12,1.10
T2095,14.12,1.09
T2096,14.12,1.33
T2097,14.13,1.08
T2098,14.13,1.08
T2099,14.14,2.29
T2100,14.14,2.15
T2101,14.14,2.19
T2102,14.14,1.47
T2103,14.14,1.48
T2104,14.14,1.52
T2105,14.15,1.25
T2106,14.15,1.01
T2107,14.15,1.16
T2108,14.15,1.57
T2109,14.15,1.06
T2110,14.15,1.57
T2111,14.16,1.37
T2112,14.16,2.58
T2113,14.16,1.15
T2114,14.16,2.56
T2115,14.16,1.07
T2116,14.17,2.25
T2117,14.17,2.55
T2118,14.17,1.01
T2119,14.17,1.56
T2120,14.17,1.51
T2121,14.18,1.41
T2122,14.18,1.24
T2123,14.18,1.24
T2124,14.18,1.05
T2125,14.19,2.54
T2126,14.19,1.50
T2127,14.19,1.50
T2128,14.19,1.31
T2129,14.19,1.44
T2130,14.20,2.55
T2131,14.20,2.48
T2132,14.20,1.14
T2133,14.21,2.01
T2134,14.21,1.15
T2135,14.21,1.27
T2136,14.21,1.49
T2137,14.22,1.03
T2138,14.22,1.41
T2139,14.22,1.13
T2140,14.22,1.49
T2141,14.22,2.53
T2142,14.23,1.55
T2143,14.23,1.59
T2144,14.23,1.12
T2145,14.24,1.38
T2146,14.24,1.16
T2147,14.24,1.50
T2148,14.24,1.34
T2149,14.24,1.17
T2150,14.25,2.18
T2151,14.25,2.19
T2152,14.25,1.14
T2153,14.25,1.40
T2154,14.26,1.36
T2155,14.26,1.17
T2156,14.26,1.11
T2157,14.26,2.26
T2158,14.26,1.35
T2159,14.27,1.17
T2160,14.27,1.55
T2161,14.27,1.43
T2162,14.27,2.12
T2163,14.28,1.06
T2164,14.28,1.00
T2165,14.28,1.33
T2166,14.29,1.36
T2167,14.29,1.14
T2168,14.29,1.10
T2169,14.29,1.06
T2170,14.29,2.02
T2171,14.30,2.39
T2172,14.30,1.23
T2173,14.31,1.04
T2174,14.31,1.57
T2175,14.32,1.39
T2176,14.32,1.44
T2177,14.33,1.32
T2178,14.33,1.35
T2179,14.33,1.26
T2180,14.34,1.29
T2181,14.34,1.47
T2182,14.34,1.23
T2183,14.35,1.24
T2184,14.35,1.11
T2185,14.35,1.44
T2186,14.36,1.09
T2187,14.36,1.56
T2188,14.37,1.32
T2189,14.37,1.15
T2190,14.37,2.23
T2191,14.38,1.11
T2192,14.38,2.07
T2193,14.38,2.35
T2194,14.38,1.09
T2195,14.38,1.22
T2196,14.38,1.09
T2197,14.39,1.07
T2198,14.39,1.29
T2199,14.40,1.29
T2200,14.40,1.11
T2201,14.40,2.51
T2202,14.40,2.35
T2203,14.40,2.13
T2204,14.40,1.11
T2205,14.40,1.31
T2206,14.40,1.39
T2207,14.41,1.00
T2208,14.41,1.44
T2209,14.41,2.42
T2210,14.41,1.13
T2211,14.41,1.44
T2212,14.42,1.10
T2213,14.42,1.08
T2214,14.42,1.06
T2215,14.42,1.45
T2216,14.42,1.24
T2217,14.43,1.28
T2218,14.43,1.51
T2219,14.43,1.03
T2220,14.43,1.20
T2221,14.43,1.37
T2222,14.43,1.52
T2223,14.44,1.26
T2224,14.44,1.39
T2225,14.44,1.33
T2226,14.44,1.24
T2227,14.44,1.47
T2228,14.45,1.27
T2229,14.45,1.54
T2230,14.45,2.55
T2231,14.46,2.22
T2232,14.46,1.35
T2233,14.46,1.19
T2234,14.46,1.41
T2235,14.46,1.52
T2236,14.47,1.52
T2237,14.47,1.19
T2238,14.47,1.54
T2239,14.47,2.57
T2240,14.48,2.39
T2241,14.48,1.24
T2242,14.48,1.05
T2243,14.48,2.17
T2244,14.49,2.34
T2245,14.49,1.42
T2246,14.49,1.34
T2247,14.49,2.31
T2248,14.49,2.41
T2249,14.49,1.04
T2250,14.49,1.55
T2251,14.49,1.46
T2252,14.49,1.06
T2253,14.50,1.37
T2254,14.50,1.39
T2255,14.51,1.27
T2256,14.51,1.30
T2257,14.51,2.55
T2258,14.51,1.56
T2259,14.52,1.20
T2260,14.53,1.26
T2261,14.53,1.45
T2262,14.53,1.05
T2263,14.53,1.12
T2264,14.53,1.05
T2265,14.53,1.00
T2266,14.53,2.32
T2267,14.54,2.11
T2268,14.54,1.39
T2269,14.54,1.05
T2270,14.54,1.54
T2271,14.55,2.13
T2272,14.55,1.58
T2273,14.55,1.05
T2274,14.55,2.46
T2275,14.56,1.16
T2276,14.56,1.25
T2277,14.56,1.09
T2278,14.57,2.50
T2279,14.57,1.14
T2280,14.57,1.33
T2281,14.57,1.35
T2282,14.57,1.13
T2283,14.58,1.26
T2284,14.58,1.01
T2285,14.58,2.34
T2286,14.58,1.47
T2287,14.59,2.39
T2288,14.59,2.56
T2289,15.00,1.12
T2290,15.00,2.09
T2291,15.00,1.59
T2292,15.00,2.10
T2293,15.00,1.33
T2294,15.00,2.46
T2295,15.01,1.32
T2296,15.01,1.32
T2297,15.01,1.38
T2298,15.01,1.23
T2299,15.02,1.52
T2300,15.02,1.12
T2301,15.02,1.22
T2302,15.02,1.37
T2303,15.02,1.13
T2304,15.03,2.01
T2305,15.03,2.37
T2306,15.03,1.31
T2307,15.03,1.16
T2308,15.03,1.04
T2309,15.03,2.42
T2310,15.03,1.49
T2311,15.03,1.48
T2312,15.04,1.06
T2313,15.04,1.40
T2314,15.04,1.14
T2315,15.05,1.25
T2316,15.05,2.06
T2317,15.05,1.32
T2318,15.05,1.11
T2319,15.05,1.43
T2320,15.05,1.47
T2321,15.05,1.04
T2322,15.05,1.21
T2323,15.05,1.32
T2324,15.05,2.33
T2325,15.05,1.15
T2326,15.05,1.06
T2327,15.06,1.15
T2328,15.06,1.30
