TestID,ScheduledTime,TestTime
T1164,13.05,1.32
T1165,13.06,1.35
T1166,13.06,1.3
T1167,13.07,1.42
T1168,13.07,1.55
T1169,13.07,1.35
T1170,13.09,1.23
T1171,13.09,2.3
T1172,13.10,1.37
T1173,13.10,1.24
T1174,13.10,1.38
T1175,13.10,1.42
T1176,13.11,1.44
T1177,13.11,1.56
T1178,13.11,1.49
T1179,13.11,1.15
T1180,13.11,1.38
T1181,13.13,2.34
T1182,13.14,2.1
T1183,13.14,2.53
T1184,13.15,1.09
T1185,13.15,1.43
T1186,13.15,1.19
T1187,13.16,1.31
T1188,13.16,2.01
T1189,13.16,1.22
T1190,13.16,1.02
T1191,13.17,2.17
T1192,13.17,1.35
T1193,13.18,1.5
T1194,13.18,1.35
T1195,13.18,1.49
T1196,13.19,1.51
T1197,13.19,1.11
T1198,13.20,1.2
T1199,13.22,1.52
T1200,13.22,2.39
T1201,13.22,1.03
T1202,13.23,1.24
T1203,13.23,1.4
T1204,13.23,1.51
T1205,13.24,1.48
T1206,13.24,1.28
T1207,13.24,1.03
T1208,13.24,1.18
T1209,13.25,2.47
T1210,13.26,1.57
T1211,13.26,2.06
T1212,13.26,1.55
T1213,13.26,2.34
T1214,13.27,1.34
T1215,13.27,1.25
T1216,13.28,1.27
T1217,13.29,1.3
T1218,13.30,1.08
T1219,13.30,1.22
T1220,13.30,1.11
T1221,13.30,1.22
T1222,13.31,2.56
T1223,13.31,1.08
T1224,13.31,1.14
T1225,13.31,2.09
T1226,13.32,1.13
T1227,13.32,1.04
T1228,13.32,1.41
T1229,13.32,1.29
T1230,13.33,1.21
T1231,13.33,1.01
T1232,13.33,2.28
T1233,13.34,1.46
T1234,13.34,1.33
T1235,13.34,1.55
T1236,13.35,1.1
T1237,13.35,1.59
T1238,13.36,2.32
T1239,13.37,1.57
T1240,13.37,1.57
T1241,13.37,2.16
T1242,13.37,1.5
T1243,13.38,2.15
T1244,13.38,1.01
T1245,13.39,1.4
T1246,13.39,1.32
T1247,13.41,1.37
T1248,13.41,1.11
T1249,13.42,1.33
T1250,13.42,1.35
T1251,13.42,2.23
T1252,13.42,1.1
T1253,13.43,1.22
T1254,13.43,1.13
T1255,13.43,1.58
T1256,13.44,1.52
T1257,13.44,1.32
T1258,13.44,2.18
T1259,13.45,1.24
T1260,13.45,1.51
T1261,13.46,1.52
T1262,13.46,1.24
T1263,13.46,1.23
T1264,13.46,1.08
T1265,13.46,1.04
T1266,13.46,1.47
T1267,13.47,1.38
T1268,13.47,1.53
T1269,13.47,1.23
T1270,13.48,1.16
T1271,13.48,1.54
T1272,13.49,1.4
T1273,13.49,2.03
T1274,13.49,1.55
T1275,13.49,1.14
T1276,13.50,1.49
T1277,13.50,1.4
T1278,13.50,1.49
T1279,13.50,1.24
T1280,13.51,1.55
T1281,13.51,1.53
T1282,13.52,1.3
T1283,13.53,1.47
T1284,13.55,2.09
T1285,13.56,2.46
T1286,13.56,1.28
T1287,13.56,2.35
T1288,13.56,1.2
T1289,13.57,2.52
T1290,13.57,1.16
T1291,13.57,2.34
T1292,13.58,1.11
T1293,13.58,1.3
T1294,13.58,1.33
T1295,13.58,1.46
T1296,13.58,1.09
T1297,13.58,1.09
T1298,13.58,1.34
T1299,13.59,1.34
T1300,13.59,1.01
T1301,13.59,1.5
T1302,14.00,1.43
T1303,14.00,1.51
T1304,14.01,1.59
T1305,14.01,1.04
T1306,14.02,2.08
T1307,14.03,1.26
T1308,14.03,1.57
T1309,14.03,1.12
T1310,14.04,1.22
T1311,14.04,1.27
T1312,14.04,1.43
T1313,14.04,1.55
T1314,14.05,1.4
T1315,14.05,1.09
T1316,14.05,2.1
T1317,14.06,1.52
T1318,14.06,1.53
T1319,14.06,1.24
T1320,14.06,1.45
T1321,14.06,1.43
T1322,14.07,2.11
T1323,14.08,1.01
T1324,14.08,1.55
T1325,14.09,2.16
T1326,14.09,1.24
T1327,14.10,2.05
T1328,14.10,1.23
T1329,14.11,2.3
T1330,14.12,1.29
T1331,14.12,1.23
T1332,14.12,1.02
T1333,14.13,1.04
T1334,14.14,1.47
T1335,14.14,2.21
T1336,14.15,1.08
T1337,14.15,1.25
T1338,14.16,1.28
T1339,14.16,1.11
T1340,14.17,1.39
T1341,14.17,1.48
T1342,14.17,1.5
T1343,14.17,2.46
T1344,14.18,1.14
T1345,14.18,1.43
T1346,14.18,1.17
T1347,14.18,1.08
T1348,14.19,1.58
T1349,14.19,1.17
T1350,14.19,1.32
T1351,14.20,2.47
T1352,14.21,1.15
T1353,14.21,1.2
T1354,14.21,1.29
T1355,14.21,2.25
T1356,14.22,1.48
T1357,14.23,1.39
T1358,14.23,2.43
T1359,14.23,1.54
T1360,14.23,1.39
T1361,14.23,2.02
T1362,14.23,1.57
T1363,14.24,2.36
T1364,14.25,1.14
T1365,14.25,1.51
T1366,14.26,2.56
T1367,14.26,1.12
T1368,14.26,2.56
T1369,14.27,1.2
T1370,14.28,1.45
T1371,14.28,1.48
T1372,14.29,2.08
T1373,14.29,1.56
T1374,14.29,1.44
T1375,14.29,1.27
T1376,14.30,2.53
T1377,14.30,1.34
T1378,14.30,1.25
T1379,14.31,1.39
T1380,14.31,1.06
T1381,14.31,1.5
T1382,14.31,1.22
T1383,14.31,1.41
T1384,14.31,1.38
T1385,14.31,1.25
T1386,14.32,1.4
T1387,14.32,1.12
T1388,14.32,1.06
T1389,14.33,1.54
T1390,14.33,1.49
T1391,14.33,1.1
T1392,14.33,1.25
T1393,14.33,1.28
T1394,14.34,1.26
T1395,14.34,1.57
T1396,14.34,1.06
T1397,14.34,1.37
T1398,14.34,1.47
T1399,14.35,1.25
T1400,14.35,1.08
T1401,14.35,2.53
T1402,14.35,1.32
T1403,14.36,1.38
T1404,14.36,2.18
T1405,14.36,2.36
T1406,14.37,1.34
T1407,14.37,1.58
T1408,14.37,1.04
T1409,14.37,1.18
T1410,14.38,2.18
T1411,14.38,2.58
T1412,14.39,1.24
T1413,14.39,1.46
T1414,14.40,1.05
T1415,14.40,1.23
T1416,14.40,1.02
T1417,14.40,1.26
T1418,14.41,1.06
T1419,14.41,1.58
T1420,14.42,1.47
T1421,14.42,1.11
T1422,14.43,1.13
T1423,14.43,1.59
T1424,14.43,1.46
T1425,14.44,1.51
T1426,14.44,2.05
T1427,14.44,1.45
T1428,14.45,1.41
T1429,14.45,2.01
T1430,14.45,1.14
T1431,14.47,1.53
T1432,14.47,1.17
T1433,14.47,1.57
T1434,14.48,1.29
T1435,14.48,1.55
T1436,14.48,1.2
T1437,14.48,2.5
T1438,14.49,1.42
T1439,14.49,1.11
T1440,14.50,1.51
T1441,14.50,2.11
T1442,14.50,1.05
T1443,14.50,1.15
T1444,14.50,1.06
T1445,14.50,1.04
T1446,14.50,1.32
T1447,14.51,1.11
T1448,14.51,2.09
T1449,14.51,2.13
T1450,14.51,1.17
T1451,14.51,2.33
T1452,14.52,1.34
T1453,14.52,1.29
T1454,14.52,1.39
T1455,14.52,1.07
T1456,14.52,1.37
T1457,14.52,1.51
T1458,14.53,1.23
T1459,14.53,1.27
T1460,14.53,1.52
T1461,14.54,1.25
T1462,14.55,1.49
T1463,14.55,1.58
T1464,14.55,1.48
T1465,14.56,1.06
T1466,14.56,1.25
T1467,14.58,1.17
T1468,14.58,1.36
T1469,14.58,1.05
T1470,14.59,1.41
T1471,14.59,2.15
T1472,14.59,2.24
T1473,14.59,1.0
T1474,14.59,1.13
T1475,15.00,2.52
T1476,15.00,2.03
T1477,15.00,1.01
T1478,15.00,1.55
T1479,15.01,1.48
T1480,15.01,1.19
T1481,15.01,1.38
T1482,15.01,2.23
T1483,15.02,1.42
T1484,15.03,1.05
T1485,15.04,1.15
T1486,15.04,1.2
T1487,15.04,1.45
T1488,15.04,1.0
T1489,15.04,1.4
T1490,15.05,1.15
T1491,15.06,1.54
T1492,15.06,1.01
T1493,15.07,1.25
T1494,15.07,1.27
T1495,15.07,1.42
T1496,15.08,2.5
T1497,15.08,1.1
T1498,15.08,2.57
T1499,15.09,1.1
T1500,15.09,1.47
T1501,15.09,1.03
T1502,15.10,1.38
T1503,15.10,1.37
T1504,15.10,1.18
T1505,15.10,1.13
T1506,15.11,1.24
T1507,15.12,1.44
T1508,15.12,1.11
T1509,15.12,1.25
T1510,15.12,1.42
T1511,15.12,1.32
T1512,15.13,1.1
T1513,15.13,1.16
T1514,15.14,1.07
T1515,15.14,2.06
T1516,15.14,1.29
T1517,15.15,1.51
T1518,15.15,1.03
T1519,15.15,1.43
T1520,15.15,1.15
T1521,15.15,1.32
T1522,15.16,1.44
T1523,15.16,1.58
T1524,15.16,1.46
T1525,15.17,1.15
T1526,15.17,1.32
T1527,15.17,2.42
T1528,15.18,2.39
T1529,15.18,1.1
T1530,15.19,1.5
T1531,15.19,1.39
T1532,15.20,2.27
T1533,15.20,2.25
T1534,15.20,1.38
T1535,15.21,1.57
T1536,15.21,1.36
T1537,15.21,1.19
T1538,15.22,1.16
T1539,15.22,1.45
T1540,15.22,1.58
T1541,15.23,2.07
T1542,15.23,2.03
T1543,15.23,1.08
T1544,15.24,1.29
T1545,15.24,1.4
T1546,15.24,1.47
T1547,15.24,1.12
T1548,15.24,1.47
T1549,15.24,1.43
T1550,15.24,1.4
T1551,15.25,1.17
T1552,15.26,1.23
T1553,15.27,2.35
T1554,15.28,1.07
T1555,15.28,1.28
T1556,15.28,1.35
T1557,15.28,1.55
T1558,15.28,1.45
T1559,15.29,1.13
T1560,15.29,1.52
T1561,15.30,1.59
T1562,15.30,1.26
T1563,15.31,1.22
T1564,15.31,1.09
T1565,15.31,1.36
T1566,15.31,1.58
T1567,15.32,1.41
T1568,15.33,1.28
T1569,15.34,1.43
T1570,15.34,2.02
T1571,15.34,1.21
T1572,15.35,1.44
T1573,15.35,1.56
T1574,15.35,1.45
T1575,15.35,2.44
T1576,15.35,1.01
T1577,15.35,1.33
T1578,15.35,1.23
T1579,15.36,2.46
T1580,15.36,2.38
T1581,15.37,1.26
T1582,15.37,1.42
T1583,15.37,1.18
T1584,15.38,1.32
T1585,15.38,2.37
T1586,15.38,1.06
T1587,15.38,1.14
T1588,15.39,1.03
T1589,15.39,1.06
T1590,15.39,1.53
T1591,15.39,1.28
T1592,15.40,1.33
T1593,15.40,1.05
T1594,15.40,1.37
T1595,15.40,1.41
T1596,15.41,1.1
T1597,15.41,2.57
T1598,15.41,2.03
T1599,15.42,1.52
T1600,15.42,1.3
T1601,15.43,1.2
T1602,15.43,1.41
T1603,15.43,1.42
T1604,15.43,1.07
T1605,15.43,1.29
T1606,15.44,1.54
T1607,15.44,2.18
T1608,15.45,1.2
T1609,15.45,2.47
T1610,15.45,1.27
T1611,15.45,1.19
T1612,15.45,2.38
T1613,15.45,1.57
T1614,15.46,2.14
T1615,15.46,1.12
T1616,15.47,1.12
T1617,15.47,1.07
T1618,15.48,1.43
T1619,15.48,1.45
T1620,15.49,1.24
T1621,15.49,1.37
T1622,15.50,2.09
T1623,15.50,1.1
T1624,15.50,1.56
T1625,15.51,1.1
T1626,15.51,2.11
T1627,15.51,1.08
T1628,15.51,1.55
T1629,15.52,1.56
T1630,15.52,1.56
T1631,15.52,1.03
T1632,15.53,2.42
T1633,15.53,1.21
T1634,15.53,1.4
T1635,15.53,1.3
T1636,15.53,1.11
T1637,15.54,1.41
T1638,15.54,1.33
T1639,15.54,1.3
T1640,15.54,2.52
T1641,15.54,1.29
T1642,15.54,1.04
T1643,15.54,2.18
T1644,15.54,1.53
T1645,15.55,1.19
T1646,15.56,1.36
T1647,15.57,1.15
T1648,15.57,1.05
T1649,15.57,1.21
T1650,15.58,1.35
T1651,15.58,1.14
T1652,15.59,2.4
T1653,15.59,1.2
T1654,16.00,1.48
T1655,16.00,1.42
T1656,16.01,1.53
T1657,16.01,2.37
T1658,16.01,2.12
T1659,16.02,2.21
T1660,16.02,2.21
T1661,16.03,2.01
T1662,16.03,1.15
T1663,16.03,1.57
T1664,16.03,2.5
T1665,16.04,1.13
T1666,16.05,1.09
T1667,16.05,2.56
T1668,16.06,1.06
T1669,16.06,1.28
T1670,16.07,2.37
T1671,16.07,1.33
T1672,16.07,1.38
T1673,16.08,1.33
T1674,16.08,1.25
T1675,16.08,1.54
T1676,16.09,1.09
T1677,16.09,1.18
T1678,16.10,2.29
T1679,16.10,1.02
T1680,16.10,1.55
T1681,16.11,1.27
T1682,16.11,1.07
T1683,16.11,1.21
T1684,16.11,1.26
T1685,16.12,1.01
T1686,16.12,1.55
T1687,16.12,1.14
T1688,16.12,1.37
T1689,16.13,1.14
T1690,16.13,1.46
T1691,16.13,1.23
T1692,16.14,1.3
T1693,16.14,1.43
T1694,16.14,2.44
T1695,16.14,2.31
T1696,16.15,1.52
T1697,16.15,1.3
T1698,16.16,1.22
T1699,16.16,1.32
T1700,16.16,1.0
T1701,16.16,1.3
T1702,16.16,1.49
T1703,16.17,1.37
T1704,16.18,2.45
T1705,16.18,1.03
T1706,16.18,1.27
T1707,16.19,1.16
T1708,16.20,1.32
T1709,16.20,2.36
T1710,16.20,1.04
T1711,16.20,1.4
T1712,16.20,1.2
T1713,16.21,2.0
T1714,16.22,1.44
T1715,16.22,1.4
T1716,16.22,1.26
T1717,16.22,1.25
T1718,16.22,1.34
T1719,16.22,1.14
T1720,16.23,1.31
T1721,16.23,1.41
T1722,16.23,1.45
T1723,16.23,1.55
T1724,16.24,2.37
T1725,16.24,1.03
T1726,16.24,1.51
T1727,16.24,1.57
T1728,16.25,1.39
T1729,16.26,1.19
T1730,16.26,1.29
T1731,16.27,1.41
T1732,16.28,1.03
T1733,16.28,2.24
T1734,16.28,1.08
T1735,16.29,1.07
T1736,16.29,2.04
T1737,16.29,1.15
T1738,16.30,1.56
T1739,16.30,1.49
T1740,16.30,1.03
T1741,16.30,1.33
T1742,16.30,1.51
T1743,16.30,1.05
T1744,16.31,1.01
T1745,16.31,2.04
T1746,16.31,1.21
T1747,16.31,1.39
T1748,16.31,2.01
T1749,16.31,1.56
T1750,16.32,1.56
T1751,16.32,2.5
T1752,16.32,1.2
T1753,16.32,1.27
T1754,16.32,2.2
T1755,16.33,1.04
T1756,16.33,1.47
T1757,16.33,1.56
T1758,16.33,1.07
T1759,16.34,1.06
T1760,16.35,1.21
T1761,16.35,1.16
T1762,16.35,1.34
T1763,16.35,1.35
T1764,16.36,1.32
T1765,16.36,1.07
T1766,16.37,1.18
T1767,16.37,1.43
T1768,16.37,1.51
T1769,16.37,1.17
T1770,16.38,2.07
T1771,16.38,1.05
T1772,16.39,1.06
T1773,16.39,2.05
T1774,16.40,1.13
T1775,16.41,2.3
T1776,16.41,2.11
T1777,16.41,1.28
T1778,16.41,1.3
T1779,16.41,1.43
T1780,16.42,1.37
T1781,16.43,1.32
T1782,16.43,1.5
T1783,16.43,2.2
T1784,16.43,1.45
T1785,16.44,1.44
T1786,16.44,1.3
T1787,16.44,1.0
T1788,16.45,1.13
T1789,16.45,1.17
T1790,16.45,1.57
T1791,16.45,1.26
T1792,16.45,1.5
T1793,16.45,2.17
T1794,16.47,1.03
T1795,16.47,1.45
T1796,16.48,1.39
T1797,16.48,1.2
T1798,16.48,1.16
T1799,16.48,2.37
T1800,16.48,1.43
T1801,16.49,1.41
T1802,16.50,1.15
T1803,16.50,1.2
T1804,16.50,1.4
T1805,16.51,2.19
T1806,16.51,1.01
T1807,16.51,1.34
T1808,16.51,1.35
T1809,16.51,2.23
T1810,16.51,1.5
T1811,16.52,1.5
T1812,16.52,1.17
T1813,16.52,1.29
T1814,16.52,1.51
T1815,16.52,1.21
T1816,16.53,1.16
T1817,16.53,1.45
T1818,16.54,1.11
T1819,16.54,1.02
T1820,16.54,1.41
T1821,16.54,1.56
T1822,16.55,1.15
T1823,16.55,1.12
T1824,16.55,1.38
T1825,16.55,1.55
T1826,16.56,1.3
T1827,16.56,1.17
T1828,16.56,1.21
T1829,16.56,1.06
T1830,16.57,1.56
T1831,16.58,1.02
T1832,16.58,1.56
T1833,16.59,1.01
T1834,17.00,1.24
T1835,17.00,1.25
T1836,17.00,1.03
T1837,17.01,1.16
T1838,17.01,1.41
T1839,17.01,1.36
T1840,17.02,1.45
T1841,17.03,1.28
T1842,17.03,1.48
T1843,17.04,1.07
T1844,17.04,1.25
T1845,17.05,1.14
T1846,17.05,1.36
T1847,17.06,1.13
T1848,17.06,1.17
T1849,17.06,1.32
T1850,17.06,1.27
T1851,17.06,1.21
T1852,17.07,1.14
T1853,17.07,1.12
T1854,17.08,1.1
T1855,17.08,2.34
T1856,17.09,2.31
T1857,17.09,1.45
T1858,17.09,1.06
T1859,17.10,1.1
T1860,17.10,1.35
T1861,17.10,1.44
T1862,17.11,2.09
T1863,17.11,1.38
T1864,17.13,1.1
T1865,17.13,1.08
T1866,17.13,1.5
T1867,17.14,1.2
T1868,17.14,1.32
T1869,17.14,1.01
T1870,17.14,1.36
T1871,17.14,1.03
T1872,17.15,1.47
T1873,17.15,1.13
T1874,17.15,1.05
T1875,17.16,1.54
T1876,17.16,1.52
T1877,17.16,1.35
T1878,17.16,1.25
T1879,17.17,1.19
T1880,17.19,1.12
T1881,17.19,1.53
T1882,17.19,1.52
T1883,17.19,1.22
T1884,17.19,1.23
T1885,17.20,1.37
T1886,17.20,1.11
T1887,17.21,1.58
T1888,17.21,1.04
T1889,17.21,1.26
T1890,17.22,2.28
T1891,17.23,1.07
T1892,17.23,1.38
T1893,17.23,1.1
T1894,17.23,2.06
T1895,17.23,2.05
T1896,17.23,1.28
T1897,17.23,1.03
T1898,17.24,1.28
T1899,17.24,1.31
T1900,17.24,1.11
T1901,17.24,1.0
T1902,17.24,1.34
T1903,17.25,1.18
T1904,17.25,1.57
T1905,17.27,2.09
T1906,17.27,1.05
T1907,17.27,1.02
T1908,17.28,2.36
T1909,17.28,1.16
T1910,17.29,1.12
T1911,17.30,1.42
T1912,17.30,1.22
T1913,17.31,1.03
T1914,17.31,2.53
T1915,17.31,1.11
T1916,17.31,1.35
T1917,17.31,1.17
T1918,17.32,1.5
T1919,17.32,1.18
T1920,17.32,2.01
T1921,17.32,1.57
T1922,17.32,1.05
T1923,17.33,1.02
T1924,17.33,1.43
T1925,17.33,1.35
T1926,17.33,2.21
T1927,17.34,2.29
T1928,17.34,1.15
T1929,17.34,1.46
T1930,17.34,1.42
T1931,17.34,1.27
T1932,17.35,1.18
T1933,17.35,1.49
T1934,17.35,1.35
T1935,17.36,1.59
T1936,17.37,1.16
T1937,17.37,1.2
T1938,17.37,1.44
T1939,17.37,1.12
T1940,17.38,1.54
T1941,17.38,1.0
T1942,17.38,1.03
T1943,17.39,2.51
T1944,17.40,1.47
T1945,17.40,1.19
T1946,17.40,1.27
T1947,17.40,1.03
T1948,17.40,1.3
T1949,17.41,1.03
T1950,17.41,1.13
T1951,17.41,1.05
T1952,17.41,2.03
T1953,17.42,1.01
T1954,17.42,1.06
T1955,17.42,1.47
T1956,17.42,1.07
T1957,17.43,1.51
T1958,17.43,1.48
T1959,17.43,1.33
T1960,17.43,2.18
T1961,17.44,1.14
T1962,17.44,1.16
T1963,17.44,1.53
T1964,17.45,1.35
T1965,17.45,1.59
T1966,17.45,1.53
T1967,17.46,2.41
T1968,17.46,1.28
T1969,17.46,1.42
T1970,17.46,1.49
T1971,17.47,1.08
T1972,17.47,2.48
T1973,17.47,1.48
T1974,17.48,1.48
T1975,17.48,1.4
T1976,17.49,1.3
T1977,17.49,2.27
T1978,17.49,1.15
T1979,17.49,2.57
T1980,17.50,2.31
T1981,17.50,1.02
T1982,17.50,1.23
T1983,17.50,1.43
T1984,17.52,1.55
T1985,17.52,1.16
T1986,17.52,1.05
T1987,17.52,1.55
T1988,17.52,1.14
T1989,17.52,2.26
T1990,17.53,2.24
T1991,17.53,1.13
T1992,17.54,1.51
T1993,17.55,2.43
T1994,17.56,1.19
T1995,17.56,1.1
T1996,17.56,1.07
T1997,17.56,1.18
T1998,17.56,1.09
T1999,17.56,1.58
T2000,17.57,2.32
T2001,17.57,2.33
T2002,17.58,1.44
T2003,17.58,1.5
T2004,17.59,1.16
T2005,17.59,1.15
T2006,18.00,1.57
T2007,18.00,2.42
T2008,18.00,1.33
T2009,18.00,1.3
T2010,18.01,1.41
T2011,18.01,1.55
T2012,18.01,2.02
T2013,18.01,1.22
T2014,18.02,1.47
T2015,18.03,1.4
T2016,18.03,1.42
T2017,18.03,1.24
T2018,18.03,1.39
T2019,18.03,2.2
T2020,18.03,1.07
T2021,18.04,1.06
T2022,18.04,1.38
T2023,18.04,2.37
T2024,18.04,1.54
T2025,18.05,1.58
T2026,18.06,1.46
T2027,18.06,1.51
T2028,18.06,1.03
T2029,18.06,2.3
T2030,18.07,1.24
T2031,18.07,2.04
T2032,18.07,1.06
T2033,18.07,1.02
T2034,18.08,2.02
T2035,18.08,1.58
T2036,18.09,1.35
T2037,18.10,1.2
T2038,18.10,1.34
T2039,18.10,2.29
T2040,18.11,1.39
T2041,18.11,1.53
T2042,18.11,2.58
T2043,18.12,1.22
T2044,18.12,1.55
T2045,18.13,1.22
T2046,18.13,2.37
T2047,18.13,1.33
T2048,18.14,1.41
T2049,18.15,1.36
T2050,18.15,1.46
T2051,18.16,1.24
T2052,18.16,2.43
T2053,18.17,1.44
T2054,18.17,1.28
T2055,18.19,1.11
T2056,18.20,1.1
T2057,18.21,1.04
T2058,18.21,1.41
T2059,18.21,1.44
T2060,18.22,1.31
T2061,18.23,2.47
T2062,18.23,1.15
T2063,18.24,1.46
T2064,18.25,2.1
T2065,18.25,2.4
T2066,18.25,2.01
T2067,18.26,1.05
T2068,18.27,1.45
T2069,18.27,1.56
T2070,18.27,1.05
T2071,18.27,1.24
T2072,18.28,1.11
T2073,18.29,1.08
T2074,18.29,1.08
T2075,18.30,1.46
T2076,18.30,1.31
T2077,18.30,1.36
T2078,18.30,1.41
T2079,18.30,1.02
T2080,18.31,1.1
T2081,18.31,1.5
T2082,18.31,2.45
T2083,18.32,2.43
T2084,18.32,2.15
T2085,18.32,1.56
T2086,18.33,2.51
T2087,18.33,2.36
T2088,18.34,2.0
T2089,18.34,1.34
T2090,18.34,2.56
T2091,18.35,2.42
T2092,18.35,2.06
T2093,18.36,1.53
T2094,18.37,1.38
T2095,18.37,1.32
T2096,18.38,1.12
T2097,18.38,1.34
T2098,18.38,2.25
T2099,18.38,1.44
T2100,18.39,1.05
T2101,18.39,1.42
T2102,18.39,1.37
T2103,18.39,2.54
T2104,18.40,1.18
T2105,18.40,1.26
T2106,18.40,1.55
T2107,18.40,1.14
T2108,18.41,1.45
T2109,18.41,1.27
T2110,18.41,1.53
T2111,18.41,1.47
T2112,18.41,1.29
T2113,18.42,2.33
T2114,18.42,1.09
T2115,18.42,1.51
T2116,18.42,1.38
T2117,18.42,1.28
T2118,18.43,2.24
T2119,18.43,1.19
T2120,18.44,2.42
T2121,18.44,1.29
T2122,18.44,1.2
T2123,18.44,2.46
T2124,18.44,1.06
T2125,18.44,2.08
T2126,18.45,1.33
T2127,18.45,1.55
T2128,18.45,1.23
T2129,18.45,2.3
T2130,18.46,1.38
T2131,18.47,1.14
T2132,18.47,1.25
T2133,18.48,1.48
T2134,18.48,1.29
T2135,18.48,1.06
T2136,18.49,1.02
T2137,18.49,1.3
T2138,18.49,1.11
T2139,18.49,1.17
T2140,18.50,1.22
T2141,18.50,1.21
T2142,18.51,1.42
T2143,18.51,2.28
T2144,18.51,1.18
T2145,18.51,2.51
T2146,18.53,1.19
T2147,18.53,2.54
T2148,18.54,1.48
T2149,18.54,1.07
T2150,18.54,1.51
T2151,18.54,1.01
T2152,18.54,1.04
T2153,18.54,1.41
T2154,18.55,1.15
T2155,18.56,1.09
T2156,18.56,1.25
T2157,18.56,1.55
T2158,18.57,1.43
T2159,18.58,1.35
T2160,18.58,1.11
T2161,18.58,1.34
T2162,18.59,1.45
T2163,18.59,1.58
T2164,18.59,2.51
T2165,19.00,1.23
T2166,19.00,1.39
T2167,19.00,2.27
T2168,19.01,1.21
T2169,19.02,1.38
T2170,19.02,2.42
T2171,19.03,2.32
T2172,19.03,1.49
T2173,19.05,1.53
T2174,19.05,1.24
T2175,19.05,1.43
T2176,19.06,1.2
T2177,19.07,1.43
T2178,19.08,1.07
T2179,19.08,1.27
T2180,19.08,1.08
T2181,19.08,2.1
T2182,19.09,2.35
T2183,19.09,1.44
T2184,19.09,1.31
T2185,19.10,2.18
T2186,19.10,2.27
T2187,19.10,1.21
T2188,19.10,1.05
T2189,19.10,1.23
T2190,19.11,1.05
T2191,19.12,2.16
T2192,19.12,2.56
T2193,19.12,1.26
T2194,19.13,2.09
T2195,19.13,2.44
T2196,19.13,2.44
T2197,19.15,2.49
T2198,19.15,2.4
T2199,19.15,1.01
T2200,19.15,1.48
T2201,19.15,1.43
T2202,19.16,1.15
T2203,19.16,1.5
T2204,19.16,1.29
T2205,19.17,1.29
T2206,19.17,1.14
T2207,19.18,2.17
T2208,19.18,1.26
T2209,19.19,2.59
T2210,19.19,1.28
T2211,19.20,1.39
T2212,19.21,1.4
T2213,19.22,1.17
T2214,19.22,2.55
T2215,19.23,1.05
T2216,19.24,1.47
T2217,19.25,2.25
T2218,19.25,1.39
T2219,19.26,2.35
T2220,19.26,2.49
T2221,19.27,2.54
T2222,19.28,1.1
T2223,19.28,1.44
T2224,19.29,1.36
T2225,19.30,1.3
T2226,19.30,1.17
T2227,19.30,1.31
T2228,19.31,1.54
T2229,19.31,1.18
T2230,19.31,1.56
T2231,19.31,1.13
T2232,19.31,1.25
T2233,19.32,1.33
T2234,19.32,1.19
T2235,19.32,1.18
T2236,19.33,1.43
T2237,19.34,2.31
T2238,19.36,1.57
T2239,19.36,1.56
T2240,19.36,1.38
T2241,19.36,1.25
T2242,19.36,2.06
T2243,19.36,1.25
T2244,19.37,1.44
T2245,19.38,1.23
T2246,19.39,1.07
T2247,19.41,1.33
T2248,19.42,1.58
T2249,19.42,2.04
T2250,19.42,1.35
T2251,19.42,1.15
T2252,19.42,1.31
T2253,19.42,2.55
T2254,19.42,1.08
T2255,19.43,1.54
T2256,19.43,2.31
T2257,19.43,1.09
T2258,19.43,1.22
T2259,19.43,1.52
T2260,19.44,2.2
T2261,19.45,2.42
T2262,19.45,1.57
T2263,19.45,1.2
T2264,19.45,1.51
T2265,19.46,1.17
T2266,19.46,1.23
T2267,19.46,1.23
T2268,19.47,1.14
T2269,19.47,1.1
T2270,19.47,1.31
T2271,19.48,1.12
T2272,19.48,1.05
T2273,19.49,1.37
T2274,19.49,2.21
T2275,19.49,2.2
T2276,19.50,1.22
T2277,19.50,1.44
T2278,19.50,1.21
T2279,19.50,1.51
T2280,19.51,1.56
T2281,19.52,1.45
T2282,19.52,1.12
T2283,19.52,1.24
T2284,19.53,2.37
T2285,19.54,2.43
T2286,19.54,1.48
T2287,19.54,1.59
T2288,19.54,1.26
T2289,19.54,1.4
T2290,19.54,2.58
T2291,19.54,2.17
T2292,19.55,2.41
T2293,19.55,1.13
T2294,19.55,2.42
T2295,19.56,1.35
T2296,19.56,1.24
T2297,19.56,2.53
T2298,19.57,2.56
T2299,19.58,1.36
T2300,19.58,1.36
T2301,19.58,1.41
T2302,19.58,1.13
T2303,19.58,2.04
T2304,19.59,1.22
T2305,19.59,2.43
T2306,19.59,2.32
T2307,19.59,1.5
T2308,20.02,2.06
T2309,20.02,2.45
T2310,20.02,2.22
T2311,20.02,1.15
T2312,20.03,1.33
T2313,20.04,1.39
T2314,20.06,1.1
T2315,20.06,1.03
T2316,20.07,1.42
T2317,20.07,2.35
T2318,20.07,2.45
T2319,20.08,1.15
T2320,20.10,1.41
T2321,20.10,1.5
T2322,20.11,1.21
T2323,20.11,1.38
T2324,20.12,2.15
T2325,20.12,2.21
T2326,20.12,1.24
T2327,20.12,1.17
T2328,20.13,2.37
