TestID,ScheduledTime,TestTime
T2888,09.12,1.12
T2889,09.12,1.38
T2890,09.12,2.28
T2891,09.12,1.08
T2892,09.12,1.42
T2893,09.12,2.03
T2894,09.12,1.51
T2895,09.13,1.05
T2896,09.13,1.05
T2897,09.13,2.14
T2898,09.13,1.34
T2899,09.13,2.33
T2900,09.14,1.28
T2901,09.14,2.31
T2902,09.14,1.00
T2903,09.14,1.24
T2904,09.14,1.09
T2905,09.14,1.19
T2906,09.14,1.10
T2907,09.14,1.32
T2908,09.15,1.53
T2909,09.15,2.06
T2910,09.15,1.53
T2911,09.15,1.51
T2912,09.15,2.42
T2913,09.16,1.21
T2914,09.16,1.46
T2915,09.16,2.45
T2916,09.16,1.25
T2917,09.16,1.15
T2918,09.16,1.07
T2919,09.16,2.21
T2920,09.16,1.28
T2921,09.17,1.53
T2922,09.17,1.33
T2923,09.17,1.03
T2924,09.17,1.15
T2925,09.17,1.30
T2926,09.17,1.22
T2927,09.18,1.40
T2928,09.18,1.02
T2929,09.18,1.34
T2930,09.18,1.56
T2931,09.18,1.50
T2932,09.18,1.24
T2933,09.19,1.13
T2934,09.19,1.11
T2935,09.19,1.12
T2936,09.19,1.50
T2937,09.19,1.05
T2938,09.19,2.31
T2939,09.19,1.00
T2940,09.19,1.45
T2941,09.20,1.18
T2942,09.20,1.03
T2943,09.20,2.44
T2944,09.20,1.44
T2945,09.20,1.26
T2946,09.20,1.11
T2947,09.21,1.03
T2948,09.21,1.55
T2949,09.21,1.27
T2950,09.21,1.34
T2951,09.21,1.50
T2952,09.21,2.42
T2953,09.21,2.21
T2954,09.22,1.04
T2955,09.22,1.50
T2956,09.22,1.30
T2957,09.22,1.45
T2958,09.22,1.21
T2959,09.22,2.05
T2960,09.22,1.14
T2961,09.23,1.25
T2962,09.23,1.44
T2963,09.23,1.15
T2964,09.23,1.53
T2965,09.23,1.10
T2966,09.24,1.05
T2967,09.24,2.38
T2968,09.24,1.00
T2969,09.24,2.31
T2970,09.24,1.04
T2971,09.24,1.44
T2972,09.24,1.45
T2973,09.24,1.46
T2974,09.24,1.48
T2975,09.25,1.11
T2976,09.25,1.49
T2977,09.25,1.21
T2978,09.25,2.17
T2979,09.25,1.51
T2980,09.25,2.47
T2981,09.25,1.06
T2982,09.25,1.13
T2983,09.26,1.28
T2984,09.26,1.16
T2985,09.26,1.49
T2986,09.26,1.28
T2987,09.26,1.49
T2988,09.26,1.03
T2989,09.26,1.28
T2990,09.26,1.15
T2991,09.26,1.58
T2992,09.26,1.10
T2993,09.26,2.35
T2994,09.27,1.37
T2995,09.27,2.42
T2996,09.27,1.05
T2997,09.27,1.47
T2998,09.27,1.49
T2999,09.27,1.17
T3000,09.27,2.55
T3001,09.28,1.11
T3002,09.28,1.45
T3003,09.28,1.34
T3004,09.28,1.15
T3005,09.28,2.27
T3006,09.28,1.30
T3007,09.28,1.05
T3008,09.28,1.56
T3009,09.28,2.38
T3010,09.29,1.58
T3011,09.29,1.43
T3012,09.29,1.57
T3013,09.29,1.32
T3014,09.29,2.02
T3015,09.29,1.57
T3016,09.29,1.42
T3017,09.29,1.54
T3018,09.29,1.05
T3019,09.30,1.11
T3020,09.30,1.20
T3021,09.30,1.04
T3022,09.30,1.45
T3023,09.30,1.47
T3024,09.30,1.17
T3025,09.30,1.05
T3026,09.30,1.51
T3027,09.30,1.38
T3028,09.30,2.12
T3029,09.30,1.24
T3030,09.30,1.08
T3031,09.30,1.07
T3032,09.30,1.32
T3033,09.31,1.05
T3034,09.31,1.15
T3035,09.31,1.42
T3036,09.31,1.45
T3037,09.31,1.24
T3038,09.31,2.41
T3039,09.31,2.45
T3040,09.31,1.31
T3041,09.32,1.16
T3042,09.32,1.55
T3043,09.32,1.08
T3044,09.32,1.54
T3045,09.32,2.03
T3046,09.32,1.48
T3047,09.32,2.08
T3048,09.32,1.19
T3049,09.32,1.55
T3050,09.32,2.30
T3051,09.32,1.41
T3052,09.33,1.55
T3053,09.33,1.56
T3054,09.33,1.41
T3055,09.33,1.59
T3056,09.33,1.47
T3057,09.33,1.59
T3058,09.33,1.50
T3059,09.33,1.40
T3060,09.33,1.41
T3061,09.33,1.11
T3062,09.33,1.06
T3063,09.33,2.01
T3064,09.34,1.10
T3065,09.34,1.06
T3066,09.34,1.38
T3067,09.34,1.16
T3068,09.34,2.41
T3069,09.34,2.34
T3070,09.34,1.54
T3071,09.34,1.28
T3072,09.35,1.32
T3073,09.35,1.01
T3074,09.35,1.04
T3075,09.35,1.34
T3076,09.35,1.01
T3077,09.35,1.07
T3078,09.35,1.26
T3079,09.35,2.37
T3080,09.35,2.57
T3081,09.36,1.45
T3082,09.36,1.40
T3083,09.36,1.54
T3084,09.36,1.11
T3085,09.36,1.00
T3086,09.36,2.46
T3087,09.36,1.16
T3088,09.36,1.04
T3089,09.36,1.08
T3090,09.36,1.18
T3091,09.37,1.57
T3092,09.37,1.21
T3093,09.37,1.35
T3094,09.37,1.20
T3095,09.37,1.26
T3096,09.37,1.25
T3097,09.37,1.34
T3098,09.38,1.55
T3099,09.38,1.51
T3100,09.38,1.46
T3101,09.38,1.31
T3102,09.38,1.43
T3103,09.38,1.46
T3104,09.38,1.58
T3105,09.38,1.02
T3106,09.38,1.06
T3107,09.39,2.03
T3108,09.39,1.25
T3109,09.39,2.39
T3110,09.39,1.41
T3111,09.39,1.17
T3112,09.39,1.08
T3113,09.40,1.40
T3114,09.40,1.36
T3115,09.40,1.52
T3116,09.40,1.32
T3117,09.40,1.54
T3118,09.40,1.32
T3119,09.40,1.41
T3120,09.40,1.08
T3121,09.40,1.26
T3122,09.41,1.47
T3123,09.41,1.34
T3124,09.41,1.26
T3125,09.41,1.08
T3126,09.42,1.17
T3127,09.42,1.49
T3128,09.42,1.22
T3129,09.42,1.02
T3130,09.42,1.52
T3131,09.42,2.48
T3132,09.42,1.52
T3133,09.42,1.39
T3134,09.42,1.05
T3135,09.42,2.19
T3136,09.42,1.46
T3137,09.42,1.51
T3138,09.43,1.26
T3139,09.43,2.38
T3140,09.43,2.49
T3141,09.43,2.44
T3142,09.43,1.31
T3143,09.43,2.38
T3144,09.43,1.15
T3145,09.43,1.57
T3146,09.43,1.50
T3147,09.43,1.34
T3148,09.44,1.10
T3149,09.44,1.15
T3150,09.44,1.46
T3151,09.44,1.05
T3152,09.44,2.02
T3153,09.44,1.39
T3154,09.44,1.20
T3155,09.44,1.04
T3156,09.44,1.50
T3157,09.45,1.52
T3158,09.45,1.42
T3159,09.45,1.22
T3160,09.45,1.05
T3161,09.45,2.23
T3162,09.45,2.54
T3163,09.45,1.56
T3164,09.45,1.15
T3165,09.45,1.47
T3166,09.46,1.09
T3167,09.46,1.18
T3168,09.46,1.51
T3169,09.46,1.46
T3170,09.46,1.38
T3171,09.46,1.36
T3172,09.46,1.31
T3173,09.46,1.11
T3174,09.46,1.10
T3175,09.47,1.55
T3176,09.47,1.21
T3177,09.47,1.03
T3178,09.47,1.33
T3179,09.47,1.06
T3180,09.47,1.11
T3181,09.47,1.41
T3182,09.47,1.04
T3183,09.47,2.28
T3184,09.47,1.02
T3185,09.47,1.40
T3186,09.47,1.35
T3187,09.48,1.45
T3188,09.48,1.50
T3189,09.48,1.36
T3190,09.48,1.13
T3191,09.48,2.03
T3192,09.48,1.04
T3193,09.48,1.02
T3194,09.48,1.13
T3195,09.48,1.51
T3196,09.48,1.07
T3197,09.48,2.24
T3198,09.48,1.21
T3199,09.48,1.57
T3200,09.49,1.35
T3201,09.49,1.06
T3202,09.49,1.59
T3203,09.49,1.13
T3204,09.49,1.40
T3205,09.49,1.29
T3206,09.50,1.07
T3207,09.50,1.58
T3208,09.50,1.53
T3209,09.50,1.16
T3210,09.50,1.24
T3211,09.50,2.26
T3212,09.50,1.07
T3213,09.50,1.45
T3214,09.50,2.02
T3215,09.50,1.37
T3216,09.51,2.54
T3217,09.51,1.39
T3218,09.51,1.58
T3219,09.51,1.00
T3220,09.51,1.12
T3221,09.51,1.29
T3222,09.51,1.11
T3223,09.51,1.53
T3224,09.52,1.02
T3225,09.52,1.44
T3226,09.52,1.40
T3227,09.52,1.52
T3228,09.52,1.32
T3229,09.52,1.32
T3230,09.52,1.58
T3231,09.52,1.56
T3232,09.52,1.13
T3233,09.52,1.02
T3234,09.52,2.53
T3235,09.52,1.09
T3236,09.52,1.13
T3237,09.52,1.40
T3238,09.52,1.23
T3239,09.53,1.17
T3240,09.53,1.09
T3241,09.53,1.11
T3242,09.53,2.41
T3243,09.53,2.03
T3244,09.53,1.41
T3245,09.54,2.31
T3246,09.54,1.24
T3247,09.54,1.22
T3248,09.54,1.40
T3249,09.54,1.28
T3250,09.54,1.34
T3251,09.54,1.01
T3252,09.54,1.26
T3253,09.54,2.26
T3254,09.54,1.32
T3255,09.54,2.55
T3256,09.54,1.43
T3257,09.54,2.05
T3258,09.55,1.21
T3259,09.55,1.18
T3260,09.55,1.53
T3261,09.55,2.28
T3262,09.55,1.23
T3263,09.55,2.40
T3264,09.55,2.36
T3265,09.55,1.35
T3266,09.56,1.10
T3267,09.56,1.49
T3268,09.56,1.30
T3269,09.56,1.32
T3270,09.56,1.17
T3271,09.56,1.40
T3272,09.56,1.16
T3273,09.56,1.27
T3274,09.56,2.49
T3275,09.56,1.20
T3276,09.57,1.25
T3277,09.57,1.24
T3278,09.57,2.36
T3279,09.57,1.41
T3280,09.57,1.43
T3281,09.57,1.21
T3282,09.57,1.32
T3283,09.57,1.09
T3284,09.57,1.08
T3285,09.57,1.04
T3286,09.57,1.48
T3287,09.58,1.09
T3288,09.58,1.39
T3289,09.58,1.13
T3290,09.58,1.34
T3291,09.58,1.51
T3292,09.58,1.04
T3293,09.58,1.36
T3294,09.58,1.27
T3295,09.58,2.02
T3296,09.59,1.06
T3297,09.59,1.53
T3298,09.59,1.51
T3299,09.59,1.59
T3300,09.59,1.21
T3301,09.59,1.45
T3302,09.59,1.00
T3303,09.59,1.50
T3304,09.59,2.16
T3305,10.00,1.49
T3306,10.00,1.10
T3307,10.00,1.26
T3308,10.00,2.19
T3309,10.00,1.51
T3310,10.00,2.24
T3311,10.00,2.07
T3312,10.00,2.44
T3313,10.00,2.57
T3314,10.01,1.22
T3315,10.01,1.43
T3316,10.01,1.09
T3317,10.01,2.04
T3318,10.01,1.20
T3319,10.01,1.26
T3320,10.01,1.39
T3321,10.02,1.30
T3322,10.02,1.57
T3323,10.02,1.40
T3324,10.02,1.25
T3325,10.02,1.47
T3326,10.02,1.24
T3327,10.02,1.17
T3328,10.02,2.37
T3329,10.02,1.56
T3330,10.02,1.11
T3331,10.03,1.52
T3332,10.03,1.28
T3333,10.03,1.57
T3334,10.03,2.02
T3335,10.03,2.17
T3336,10.03,1.29
T3337,10.03,1.04
T3338,10.03,1.35
T3339,10.03,1.58
T3340,10.04,1.21
T3341,10.04,2.14
T3342,10.04,2.29
T3343,10.04,1.46
T3344,10.04,1.51
T3345,10.04,1.02
T3346,10.04,1.18
T3347,10.04,1.35
T3348,10.04,1.37
T3349,10.04,1.27
T3350,10.04,1.11
T3351,10.04,1.25
T3352,10.05,1.04
T3353,10.05,1.11
T3354,10.05,1.54
T3355,10.05,1.56
T3356,10.05,1.56
T3357,10.05,2.15
T3358,10.05,1.18
T3359,10.05,1.08
T3360,10.05,1.45
T3361,10.05,2.24
T3362,10.05,2.13
T3363,10.05,1.08
T3364,10.06,2.24
T3365,10.06,1.13
T3366,10.06,1.51
T3367,10.06,2.52
T3368,10.06,1.28
T3369,10.06,2.26
T3370,10.06,1.42
T3371,10.07,1.15
T3372,10.07,1.18
T3373,10.07,1.39
T3374,10.07,1.52
T3375,10.07,1.16
T3376,10.07,1.20
T3377,10.07,1.28
T3378,10.07,1.25
T3379,10.07,2.51
T3380,10.08,1.53
T3381,10.08,1.04
T3382,10.08,1.25
T3383,10.08,1.22
T3384,10.08,1.50
T3385,10.08,2.23
T3386,10.08,1.53
T3387,10.08,1.33
T3388,10.08,1.01
T3389,10.09,2.39
T3390,10.09,2.56
T3391,10.09,2.17
T3392,10.09,1.51
T3393,10.09,1.04
T3394,10.09,2.01
T3395,10.09,1.38
T3396,10.09,1.23
T3397,10.10,1.54
T3398,10.10,1.12
T3399,10.10,1.26
T3400,10.10,1.47
T3401,10.10,2.05
T3402,10.10,1.31
T3403,10.10,2.01
T3404,10.11,1.06
T3405,10.11,1.04
T3406,10.11,1.40
T3407,10.11,1.09
T3408,10.11,1.44
T3409,10.11,1.40
T3410,10.11,1.13
T3411,10.11,1.15
T3412,10.12,1.08
T3413,10.12,1.47
T3414,10.12,1.13
T3415,10.12,1.25
T3416,10.12,1.33
T3417,10.12,2.44
T3418,10.12,2.57
T3419,10.12,1.00
T3420,10.12,1.06
T3421,10.12,1.08
T3422,10.12,1.05
T3423,10.13,1.20
T3424,10.13,1.58
T3425,10.13,1.47
T3426,10.13,2.28
T3427,10.13,2.52
T3428,10.13,1.56
T3429,10.13,1.51
T3430,10.13,1.04
T3431,10.13,1.55
T3432,10.14,2.57
T3433,10.14,1.07
T3434,10.14,1.51
T3435,10.14,2.24
T3436,10.14,1.20
T3437,10.14,1.49
T3438,10.14,1.13
T3439,10.14,1.04
T3440,10.14,1.17
T3441,10.14,2.47
T3442,10.15,1.55
T3443,10.15,1.19
T3444,10.15,1.06
T3445,10.15,1.22
T3446,10.16,2.08
T3447,10.16,1.00
T3448,10.16,1.36
T3449,10.16,1.10
T3450,10.16,1.38
T3451,10.16,1.13
T3452,10.16,1.24
T3453,10.17,1.33
T3454,10.17,1.30
T3455,10.17,1.43
T3456,10.17,2.35
T3457,10.17,1.14
T3458,10.17,1.49
T3459,10.17,1.37
T3460,10.18,1.06
T3461,10.18,1.58
T3462,10.18,1.29
T3463,10.18,2.43
T3464,10.18,2.36
T3465,10.18,1.55
T3466,10.18,1.16
T3467,10.18,1.11
T3468,10.18,1.23
T3469,10.19,2.06
T3470,10.19,1.42
T3471,10.19,2.20
T3472,10.19,1.55
T3473,10.19,1.17
T3474,10.19,2.16
T3475,10.20,1.24
T3476,10.20,1.49
T3477,10.20,1.20
T3478,10.20,1.13
T3479,10.20,1.06
T3480,10.20,2.16
T3481,10.20,1.09
T3482,10.20,2.45
T3483,10.21,1.07
T3484,10.21,2.07
T3485,10.21,1.00
T3486,10.21,2.38
T3487,10.21,1.19
T3488,10.21,2.22
T3489,10.21,1.05
T3490,10.22,2.13
T3491,10.22,1.36
T3492,10.22,2.04
T3493,10.22,1.30
T3494,10.22,2.07
T3495,10.22,1.44
T3496,10.22,2.41
T3497,10.22,1.53
T3498,10.22,1.19
T3499,10.23,1.59
T3500,10.23,1.46
T3501,10.23,1.16
T3502,10.23,1.34
T3503,10.23,1.49
T3504,10.23,1.20
T3505,10.23,1.32
T3506,10.23,1.35
T3507,10.23,2.53
T3508,10.23,1.37
T3509,10.23,2.37
T3510,10.23,2.12
T3511,10.23,2.52
T3512,10.24,1.18
T3513,10.24,1.34
T3514,10.24,1.32
T3515,10.24,1.46
T3516,10.24,1.31
T3517,10.24,1.26
T3518,10.24,2.54
T3519,10.24,1.48
T3520,10.24,2.15
T3521,10.25,1.58
T3522,10.25,2.57
T3523,10.25,1.56
T3524,10.25,1.39
T3525,10.25,1.53
T3526,10.25,1.30
T3527,10.26,1.28
T3528,10.26,1.01
T3529,10.26,1.23
T3530,10.26,1.41
T3531,10.26,1.25
T3532,10.26,1.22
T3533,10.26,1.21
T3534,10.26,1.06
T3535,10.26,1.44
T3536,10.27,1.05
T3537,10.27,1.34
T3538,10.27,2.24
T3539,10.27,1.56
T3540,10.27,2.54
T3541,10.27,1.16
T3542,10.27,1.22
T3543,10.27,1.42
T3544,10.27,1.44
T3545,10.27,1.48
T3546,10.28,1.46
T3547,10.28,2.44
T3548,10.28,1.09
T3549,10.28,1.11
T3550,10.28,1.18
T3551,10.28,1.41
T3552,10.29,1.08
T3553,10.29,1.11
T3554,10.29,1.58
T3555,10.29,1.32
T3556,10.29,1.39
T3557,10.29,1.39
T3558,10.29,1.43
T3559,10.29,1.40
T3560,10.29,1.56
T3561,10.29,1.27
T3562,10.29,1.18
T3563,10.29,1.14
T3564,10.29,1.25
T3565,10.29,1.55
T3566,10.30,1.41
T3567,10.30,1.13
T3568,10.30,1.32
T3569,10.30,1.45
T3570,10.30,2.00
T3571,10.30,1.44
T3572,10.30,2.45
T3573,10.30,1.06
T3574,10.30,1.18
T3575,10.30,1.18
T3576,10.30,1.51
T3577,10.30,1.21
T3578,10.30,1.12
T3579,10.31,1.36
T3580,10.31,1.45
T3581,10.31,1.37
T3582,10.31,1.58
T3583,10.31,1.45
T3584,10.31,1.31
T3585,10.31,1.04
T3586,10.31,1.16
T3587,10.31,1.59
T3588,10.31,1.49
T3589,10.32,1.49
T3590,10.32,1.49
T3591,10.32,1.02
T3592,10.32,1.23
T3593,10.32,1.04
T3594,10.32,1.04
T3595,10.32,2.47
T3596,10.33,1.55
T3597,10.33,1.21
T3598,10.33,2.33
T3599,10.33,1.16
T3600,10.33,1.47
T3601,10.33,1.13
T3602,10.33,2.38
T3603,10.33,1.04
T3604,10.33,1.16
T3605,10.33,1.01
T3606,10.34,1.10
T3607,10.34,1.17
T3608,10.34,2.35
T3609,10.34,1.38
T3610,10.34,1.18
T3611,10.34,1.55
T3612,10.34,2.07
T3613,10.34,2.29
T3614,10.34,1.13
T3615,10.35,2.20
T3616,10.35,1.21
T3617,10.35,2.04
T3618,10.35,1.17
T3619,10.35,1.33
T3620,10.35,1.53
T3621,10.36,2.07
T3622,10.36,1.07
T3623,10.36,2.22
T3624,10.36,1.36
T3625,10.36,2.11
T3626,10.36,1.13
T3627,10.36,1.45
T3628,10.36,1.06
T3629,10.36,1.43
T3630,10.36,1.26
T3631,10.36,1.35
T3632,10.36,1.16
T3633,10.37,1.07
T3634,10.37,1.34
T3635,10.37,1.47
T3636,10.37,2.06
T3637,10.38,1.03
T3638,10.38,1.10
T3639,10.38,2.24
T3640,10.38,1.44
T3641,10.38,2.13
T3642,10.38,1.34
T3643,10.38,1.29
T3644,10.38,1.29
T3645,10.38,1.04
T3646,10.39,1.11
T3647,10.39,2.17
T3648,10.39,1.40
T3649,10.39,2.11
T3650,10.39,1.50
T3651,10.39,1.21
T3652,10.39,1.23
T3653,10.39,1.58
T3654,10.39,2.25
T3655,10.39,1.36
T3656,10.39,2.00
T3657,10.40,1.34
T3658,10.40,1.04
T3659,10.40,1.26
T3660,10.40,2.28
T3661,10.40,1.05
T3662,10.40,2.33
T3663,10.40,1.23
T3664,10.40,1.41
T3665,10.40,2.08
T3666,10.40,1.28
T3667,10.41,2.27
T3668,10.41,1.02
T3669,10.41,2.23
T3670,10.41,1.52
T3671,10.41,1.42
T3672,10.41,2.32
T3673,10.41,1.48
T3674,10.41,1.39
T3675,10.41,1.01
T3676,10.41,1.40
T3677,10.41,2.03
T3678,10.41,1.33
T3679,10.42,1.37
T3680,10.42,1.07
T3681,10.42,1.55
T3682,10.42,1.35
T3683,10.42,1.36
T3684,10.42,2.19
T3685,10.42,1.56
T3686,10.42,1.01
T3687,10.42,1.35
T3688,10.43,1.43
T3689,10.43,1.55
T3690,10.43,1.13
T3691,10.43,1.13
T3692,10.43,1.35
T3693,10.43,1.44
T3694,10.43,2.16
T3695,10.43,1.56
T3696,10.43,1.47
T3697,10.44,2.22
T3698,10.44,1.03
T3699,10.44,2.33
T3700,10.44,1.21
T3701,10.44,1.58
T3702,10.44,1.40
T3703,10.44,2.31
T3704,10.45,1.17
T3705,10.45,1.31
T3706,10.45,1.46
T3707,10.45,2.47
T3708,10.45,1.42
T3709,10.45,1.29
T3710,10.45,1.35
T3711,10.45,1.58
T3712,10.45,1.20
T3713,10.45,1.10
T3714,10.45,1.45
T3715,10.45,1.29
T3716,10.45,2.20
T3717,10.46,1.12
T3718,10.46,1.40
T3719,10.46,1.52
T3720,10.46,1.27
T3721,10.46,1.50
T3722,10.46,2.38
T3723,10.46,1.52
T3724,10.46,2.09
T3725,10.46,1.34
T3726,10.46,1.06
T3727,10.46,1.36
T3728,10.47,1.04
T3729,10.47,1.07
T3730,10.47,1.16
T3731,10.47,2.28
T3732,10.47,1.34
T3733,10.47,1.44
T3734,10.47,1.29
T3735,10.47,2.27
T3736,10.47,1.36
T3737,10.47,1.23
T3738,10.48,2.50
T3739,10.48,1.39
T3740,10.48,1.00
T3741,10.48,2.22
T3742,10.48,1.24
T3743,10.48,2.22
T3744,10.48,1.21
T3745,10.48,1.56
T3746,10.48,2.07
T3747,10.48,1.34
T3748,10.49,1.32
T3749,10.49,1.17
T3750,10.49,1.26
T3751,10.49,1.10
T3752,10.49,1.19
T3753,10.49,1.09
T3754,10.49,1.35
T3755,10.49,1.39
T3756,10.49,2.22
T3757,10.49,1.58
T3758,10.49,1.03
T3759,10.50,1.29
T3760,10.50,1.46
T3761,10.50,1.43
T3762,10.50,1.36
T3763,10.50,2.43
T3764,10.50,2.10
T3765,10.50,1.53
T3766,10.50,2.55
T3767,10.51,1.12
T3768,10.51,2.43
T3769,10.51,1.29
T3770,10.51,1.26
T3771,10.51,1.57
T3772,10.51,2.45
T3773,10.51,1.19
T3774,10.52,1.06
T3775,10.52,1.20
T3776,10.52,1.40
T3777,10.52,1.20
T3778,10.52,1.22
T3779,10.52,1.53
T3780,10.52,1.36
T3781,10.52,1.19
T3782,10.52,2.31
T3783,10.52,2.46
T3784,10.52,1.09
T3785,10.52,1.32
T3786,10.52,2.54
T3787,10.52,1.06
T3788,10.52,1.48
T3789,10.52,1.22
T3790,10.52,1.08
T3791,10.53,2.52
T3792,10.53,1.37
T3793,10.53,2.37
T3794,10.53,2.51
T3795,10.53,1.40
T3796,10.53,2.20
T3797,10.53,1.12
T3798,10.53,1.46
T3799,10.53,1.48
T3800,10.53,1.22
T3801,10.54,1.43
T3802,10.54,2.11
T3803,10.54,1.49
T3804,10.54,2.46
T3805,10.54,1.30
T3806,10.54,1.20
T3807,10.54,1.44
T3808,10.55,1.38
T3809,10.55,1.22
T3810,10.55,1.27
T3811,10.55,1.34
T3812,10.55,1.52
T3813,10.55,1.13
T3814,10.55,1.09
T3815,10.55,1.46
T3816,10.56,1.20
T3817,10.56,1.17
T3818,10.56,1.37
T3819,10.56,1.10
T3820,10.56,1.51
T3821,10.56,2.25
T3822,10.56,2.11
T3823,10.56,1.43
T3824,10.56,2.46
T3825,10.56,1.04
T3826,10.56,1.33
T3827,10.56,2.12
T3828,10.56,1.34
T3829,10.56,1.47
T3830,10.57,1.05
T3831,10.57,1.06
T3832,10.57,2.25
T3833,10.57,1.09
T3834,10.57,1.03
T3835,10.57,1.57
T3836,10.57,2.19
T3837,10.57,1.29
T3838,10.57,1.22
T3839,10.57,1.15
T3840,10.58,1.07
T3841,10.58,1.57
T3842,10.58,1.05
T3843,10.58,2.30
T3844,10.58,1.15
T3845,10.58,1.32
T3846,10.58,1.31
T3847,10.58,2.05
T3848,10.58,2.38
T3849,10.58,1.46
T3850,10.58,2.56
T3851,10.58,1.47
T3852,10.59,1.30
T3853,10.59,1.43
T3854,10.59,1.42
T3855,10.59,1.52
T3856,10.59,1.49
T3857,10.59,1.33
T3858,10.59,1.32
T3859,10.59,1.37
T3860,10.59,2.16
T3861,10.59,1.33
T3862,10.59,1.27
T3863,10.59,1.13
T3864,11.00,1.09
T3865,11.00,1.18
T3866,11.00,1.52
T3867,11.00,1.08
T3868,11.00,1.58
T3869,11.00,1.11
T3870,11.00,2.50
T3871,11.00,2.05
T3872,11.00,1.27
T3873,11.00,1.41
T3874,11.00,1.34
T3875,11.00,2.02
T3876,11.00,1.58
T3877,11.01,1.38
T3878,11.01,2.04
T3879,11.01,1.05
T3880,11.01,1.17
T3881,11.01,1.09
T3882,11.01,1.05
T3883,11.01,1.28
T3884,11.01,2.36
T3885,11.01,1.44
T3886,11.01,1.00
T3887,11.01,1.05
T3888,11.01,1.15
T3889,11.02,1.59
T3890,11.02,1.01
T3891,11.02,1.05
T3892,11.02,1.30
T3893,11.02,1.05
T3894,11.02,2.07
T3895,11.02,1.47
T3896,11.02,1.00
T3897,11.02,1.15
T3898,11.02,1.22
T3899,11.02,1.49
T3900,11.02,1.06
T3901,11.02,2.34
T3902,11.03,1.07
T3903,11.03,1.52
T3904,11.03,1.37
T3905,11.03,1.21
T3906,11.03,1.07
T3907,11.03,2.14
T3908,11.03,1.55
T3909,11.03,2.28
T3910,11.03,1.14
T3911,11.03,1.34
T3912,11.03,2.24
T3913,11.04,1.02
T3914,11.04,1.25
T3915,11.04,1.18
T3916,11.04,1.11
T3917,11.04,1.54
T3918,11.04,1.27
T3919,11.04,1.38
T3920,11.04,1.49
T3921,11.04,1.06
T3922,11.05,2.02
T3923,11.05,2.37
T3924,11.05,2.07
T3925,11.05,1.27
T3926,11.05,1.47
T3927,11.05,2.26
T3928,11.05,1.57
T3929,11.05,1.59
T3930,11.05,1.36
T3931,11.05,1.27
T3932,11.05,1.12
T3933,11.05,1.40
T3934,11.06,1.25
T3935,11.06,1.29
T3936,11.06,1.46
T3937,11.06,1.42
T3938,11.06,2.18
T3939,11.06,1.19
T3940,11.06,1.13
T3941,11.07,1.32
T3942,11.07,1.13
T3943,11.07,1.15
T3944,11.07,1.14
T3945,11.07,2.28
T3946,11.07,2.28
T3947,11.07,1.16
T3948,11.07,1.33
T3949,11.08,1.44
T3950,11.08,1.22
T3951,11.08,2.29
T3952,11.08,1.23
T3953,11.08,1.56
T3954,11.08,1.33
T3955,11.08,2.33
T3956,11.08,1.19
T3957,11.08,1.54
T3958,11.08,1.42
T3959,11.08,1.50
T3960,11.08,1.10
T3961,11.08,1.47
T3962,11.08,1.25
T3963,11.09,1.17
T3964,11.09,1.17
T3965,11.09,1.13
T3966,11.09,2.03
T3967,11.09,1.32
T3968,11.09,1.21
T3969,11.09,1.01
T3970,11.09,1.20
T3971,11.09,1.54
T3972,11.10,2.26
T3973,11.10,1.30
T3974,11.10,1.42
T3975,11.10,1.39
T3976,11.10,1.02
T3977,11.10,1.04
T3978,11.10,1.37
T3979,11.10,1.58
T3980,11.10,1.33
T3981,11.10,1.32
T3982,11.10,1.45
T3983,11.10,1.03
T3984,11.11,1.37
T3985,11.11,1.12
T3986,11.11,1.43
T3987,11.11,1.54
T3988,11.11,2.51
T3989,11.11,2.25
T3990,11.11,1.59
T3991,11.11,1.29
T3992,11.11,1.56
T3993,11.11,1.13
T3994,11.11,1.35
T3995,11.12,1.46
T3996,11.12,1.48
T3997,11.12,1.18
T3998,11.12,1.06
T3999,11.12,1.34
T4000,11.12,2.46
T4001,11.12,1.26
T4002,11.12,2.07
T4003,11.12,1.10
T4004,11.12,1.56
T4005,11.13,1.09
T4006,11.13,1.52
T4007,11.13,1.14
T4008,11.13,1.13
T4009,11.13,1.31
T4010,11.13,1.25
T4011,11.13,1.37
T4012,11.13,2.56
T4013,11.13,1.28
T4014,11.13,1.51
T4015,11.13,2.58
T4016,11.13,1.12
T4017,11.13,1.36
T4018,11.13,1.01
T4019,11.13,1.58
T4020,11.14,1.46
T4021,11.14,2.02
T4022,11.14,1.25
T4023,11.14,2.33
T4024,11.14,1.02
T4025,11.14,1.29
T4026,11.14,2.15
T4027,11.14,1.11
T4028,11.14,1.00
T4029,11.14,1.24
T4030,11.14,1.30
T4031,11.14,1.46
T4032,11.14,1.33
T4033,11.14,2.19
T4034,11.15,2.51
T4035,11.15,1.32
T4036,11.15,1.07
T4037,11.15,1.07
T4038,11.15,1.45
T4039,11.15,2.24
T4040,11.15,2.15
T4041,11.15,1.02
T4042,11.15,1.15
T4043,11.15,1.51
T4044,11.15,1.37
T4045,11.15,1.39
T4046,11.15,1.23
T4047,11.15,1.54
T4048,11.15,1.33
T4049,11.16,1.44
T4050,11.16,2.20
T4051,11.16,2.13
T4052,11.16,1.22
